,0
0,douleur
1,arrêter
2,respirer
3,inspirer
4,expirer
5,dormir
6,réveiller
7,se_réveiller
8,se_rendormir
9,réveiller.1
10,se_rendormir.1
11,manger
12,boire
13,s'habiller
14,sortir
15,cacher
16,se_cacher
17,ne_rien_montrer
18,montrer
19,ne_pas_montrer
20,cacher.1
21,masque
22,tout_le_monde_a_un_masque_même_moi
23,quelle_galère
24,il_faut_que_ça_s'arrête
25,arrêter_pour_toujours
26,arrêter_cette_galère
27,prends_ton_comprimé
28,comprimé
29,con_primé
30,con_qui_est_primé
31,jean-Marc
32,mon_frère
33,con_primé.1
