,0
0,éléphant
1,dromadaire
2,papillon
3,libellule
4,chat
5,chien
6,oiseau
7,arbre
8,sequoia
9,chêne
10,roseau
11,feuille
12,tilleul
13,verveine
14,chapeau__de_paille
15,pallaisson
16,somnambule
17,somnambule.1
18,maîtresse
19,professeur
20,histoire
21,géographie
22,mathématiques
23,physique
24,philisophie
25,nietzsche
26,descartes
27,descartes.1
28,lumière
29,louis_XIV
30,marie-antoinette
31,château
32,versaille
33,arbre.1
34,parc
35,jardin
36,français
37,italien
38,pablo_conti
39,pizza
40,napolitain
41,mafia
42,pistolet
43,jean_renaud
44,léo
45,nettoyeur
46,ballet
47,opéra
48,bastille
49,garnier
50,tour_eiffel
51,escalier
52,marche
53,limont
54,fusée_spatiale
55,lune
56,terre
57,univers
58,galaxie
59,voie_lactée
60,mouche
61,drosophile
62,alligator
63,animal
64,éléphant_
65,alligator.1
66,cuir
67,peau
68,charpente
69,charpentier
70,bois
71,scie
72,scie_circulaire
73,toupie
74,défonceuse
75,tour__à__bois
76,paille
77,agriculture
78,fermier
79,vache
80,pature
81,éolienne
82,centrale_nucléaire
83,uranium
84,uranium.1
85,conard
86,salope
87,enfoiré
88,bande_de_trou_du_cul
89,enfant
90,père
91,famille
92,travail
93,famille.1
94,patrie
95,guerre
96,quatorze-dix-huit
97,trente-neuf_quarante-cinq
98,hitler
99,mussolini
100,panzer
101,char
102,ogive_nucléaire
103,herbe
104,graine
